City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Stockholm,1912,Athletics,Athletics,"PERSSON, Ture",SWE,Men,4x100m relay,M,Silver
Stockholm,1912,Athletics,Athletics,"HENLEY, Ernest John",GBR,Men,4x400m relay,M,Bronze
Stockholm,1912,Athletics,Athletics,"NICOL, George",GBR,Men,4x400m relay,M,Bronze
Stockholm,1912,Athletics,Athletics,"SEEDHOUSE, Cyril Norman",GBR,Men,4x400m relay,M,Bronze
Stockholm,1912,Athletics,Athletics,"SOUTTER, James Tindal",GBR,Men,4x400m relay,M,Bronze
Stockholm,1912,Athletics,Athletics,"LINDBERG, Edward F.",USA,Men,4x400m relay,M,Gold
Stockholm,1912,Athletics,Athletics,"MEREDITH, James Edwin",USA,Men,4x400m relay,M,Gold
Stockholm,1912,Athletics,Athletics,"REIDPATH, Charles Decker",USA,Men,4x400m relay,M,Gold
Stockholm,1912,Athletics,Athletics,"SHEPPARD, Melvin",USA,Men,4x400m relay,M,Gold
Stockholm,1912,Athletics,Athletics,"FAILLIOT, Pierre",FRA,Men,4x400m relay,M,Silver
Stockholm,1912,Athletics,Athletics,"LELONG, Charles Louis",FRA,Men,4x400m relay,M,Silver
Stockholm,1912,Athletics,Athletics,"POULENARD, Charles Alexandre Casimir",FRA,Men,4x400m relay,M,Silver
Stockholm,1912,Athletics,Athletics,"SCHURRER, Robert",FRA,Men,4x400m relay,M,Silver
Stockholm,1912,Athletics,Athletics,"HUTSON, George William",GBR,Men,5000m,M,Bronze
Stockholm,1912,Athletics,Athletics,"KOLEHMAINEN, Hannes",FIN,Men,5000m,M,Gold
Stockholm,1912,Athletics,Athletics,"BOUIN, Jean",FRA,Men,5000m,M,Silver
Stockholm,1912,Athletics,Athletics,"DAVENPORT, Ira Nelson",USA,Men,800m,M,Bronze
Stockholm,1912,Athletics,Athletics,"MEREDITH, James Edwin",USA,Men,800m,M,Gold
Stockholm,1912,Athletics,Athletics,"SHEPPARD, Melvin",USA,Men,800m,M,Silver
Stockholm,1912,Athletics,Athletics,"EKE, John",SWE,Men,cross country individual,M,Bronze
Stockholm,1912,Athletics,Athletics,"KOLEHMAINEN, Hannes",FIN,Men,cross country individual,M,Gold
Stockholm,1912,Athletics,Athletics,"ANDERSSON, Hjalmar",SWE,Men,cross country individual,M,Silver
Stockholm,1912,Athletics,Athletics,"GLOVER, Ernest",GBR,Men,cross country team,M,Bronze
Stockholm,1912,Athletics,Athletics,"HIBBINS, Frederick Newton",GBR,Men,cross country team,M,Bronze
Stockholm,1912,Athletics,Athletics,"HUMPHREYS, Frederick Harkness",GBR,Men,cross country team,M,Bronze
Stockholm,1912,Athletics,Athletics,"ANDERSSON, Hjalmar",SWE,Men,cross country team,M,Gold
Stockholm,1912,Athletics,Athletics,"EKE, John",SWE,Men,cross country team,M,Gold
Stockholm,1912,Athletics,Athletics,"TERNSTRÖM, Josef",SWE,Men,cross country team,M,Gold
Stockholm,1912,Athletics,Athletics,"ESKOLA, Jalmari",FIN,Men,cross country team,M,Silver
Stockholm,1912,Athletics,Athletics,"KOLEHMAINEN, Hannes",FIN,Men,cross country team,M,Silver
Stockholm,1912,Athletics,Athletics,"STENROOS, Albin Oskar",FIN,Men,cross country team,M,Silver
Stockholm,1912,Athletics,Athletics,"HOLMER, Gösta",SWE,Men,decathlon,M,Bronze
Stockholm,1912,Athletics,Athletics,"THORPE, Jim",USA,Men,decathlon,M,Gold
Stockholm,1912,Athletics,Athletics,"WIESLANDER, Hugo K.",SWE,Men,decathlon,M,Gold
Stockholm,1912,Athletics,Athletics,"LOMBERG, Charles",SWE,Men,decathlon,M,Silver
Stockholm,1912,Athletics,Athletics,"DUNCAN, James Henry",USA,Men,discus throw,M,Bronze
Stockholm,1912,Athletics,Athletics,"TAIPALE, Armas Rudolf",FIN,Men,discus throw,M,Gold
Stockholm,1912,Athletics,Athletics,"BYRD, Richard Leslie",USA,Men,discus throw,M,Silver
Stockholm,1912,Athletics,Athletics,"MAGNUSSON, Emil",SWE,Men,"discus throw, both hands",M,Bronze
Stockholm,1912,Athletics,Athletics,"TAIPALE, Armas Rudolf",FIN,Men,"discus throw, both hands",M,Gold
Stockholm,1912,Athletics,Athletics,"NIKLANDER, Elmer Konstantin",FIN,Men,"discus throw, both hands",M,Silver
Stockholm,1912,Athletics,Athletics,"CHILDS, Clarence Chester",USA,Men,hammer throw,M,Bronze
Stockholm,1912,Athletics,Athletics,"MCGRATH, Matthew J.",USA,Men,hammer throw,M,Gold
Stockholm,1912,Athletics,Athletics,"GILLIS, Duncan",CAN,Men,hammer throw,M,Silver
Stockholm,1912,Athletics,Athletics,"HORINE, George Leslie",USA,Men,high jump,M,Bronze
Stockholm,1912,Athletics,Athletics,"RICHARDS, Alma Wilfred",USA,Men,high jump,M,Gold
Stockholm,1912,Athletics,Athletics,"LIESCHE, Hans",GER,Men,high jump,M,Silver
Stockholm,1912,Athletics,Athletics,"TSICLITIRAS, Konstantinos",GRE,Men,"high jump, standing",M,Bronze
Stockholm,1912,Athletics,Athletics,"ADAMS, Platt",USA,Men,"high jump, standing",M,Gold
Stockholm,1912,Athletics,Athletics,"ADAMS, Benjamin W.",USA,Men,"high jump, standing",M,Silver
Stockholm,1912,Athletics,Athletics,"KOVACS, Mor",HUN,Men,javelin throw,M,Bronze
Stockholm,1912,Athletics,Athletics,"LEMMING, Eric",SWE,Men,javelin throw,M,Gold
Stockholm,1912,Athletics,Athletics,"SAARISTO, Juho Julius",FIN,Men,javelin throw,M,Silver
Stockholm,1912,Athletics,Athletics,"PELTONEN, Urho Pellervo",FIN,Men,"javelin throw, both hands",M,Bronze
Stockholm,1912,Athletics,Athletics,"SAARISTO, Juho Julius",FIN,Men,"javelin throw, both hands",M,Gold
Stockholm,1912,Athletics,Athletics,"SIIKANIEMI, Väinö",FIN,Men,"javelin throw, both hands",M,Silver
Stockholm,1912,Athletics,Athletics,"ABERG, Georg",SWE,Men,long jump,M,Bronze
Stockholm,1912,Athletics,Athletics,"GUTTERSON, Albert Lovejoy",USA,Men,long jump,M,Gold
Stockholm,1912,Athletics,Athletics,"BRICKER, Calvin David",CAN,Men,long jump,M,Silver
Stockholm,1912,Athletics,Athletics,"ADAMS, Benjamin W.",USA,Men,"long jump, standing",M,Bronze
Stockholm,1912,Athletics,Athletics,"TSICLITIRAS, Konstantinos",GRE,Men,"long jump, standing",M,Gold
Stockholm,1912,Athletics,Athletics,"ADAMS, Platt",USA,Men,"long jump, standing",M,Silver
Stockholm,1912,Athletics,Athletics,"STROBINO, Gaston",USA,Men,marathon,M,Bronze
Stockholm,1912,Athletics,Athletics,"MCARTHUR, Kennedy Kane",RSA,Men,marathon,M,Gold
Stockholm,1912,Athletics,Athletics,"GITSHAM, Christian W.",RSA,Men,marathon,M,Silver
Stockholm,1912,Athletics,Athletics,"LUKEMAN, Frank",CAN,Men,pentathlon,M,Bronze
Stockholm,1912,Athletics,Athletics,"BIE, Ferdinand Reinhardt",NOR,Men,pentathlon,M,Gold
Stockholm,1912,Athletics,Athletics,"THORPE, Jim",USA,Men,pentathlon,M,Gold
Stockholm,1912,Athletics,Athletics,"DONAHUE, James Joseph",USA,Men,pentathlon,M,Silver
Stockholm,1912,Athletics,Athletics,"HAPPENNY, William",CAN,Men,pole vault,M,Bronze
Stockholm,1912,Athletics,Athletics,"MURPHY, Frank Dwyer",USA,Men,pole vault,M,Bronze
Stockholm,1912,Athletics,Athletics,"UGGLA, Bertil",SWE,Men,pole vault,M,Bronze
Stockholm,1912,Athletics,Athletics,"BABCOCK, Harry Stoddard",USA,Men,pole vault,M,Gold
Stockholm,1912,Athletics,Athletics,"NELSON, Frank Thayer",USA,Men,pole vault,M,Silver
Stockholm,1912,Athletics,Athletics,"WRIGHT, Marc Snowell",USA,Men,pole vault,M,Silver
Stockholm,1912,Athletics,Athletics,"WHITNEY, Laurence Atwood",USA,Men,shot put,M,Bronze
Stockholm,1912,Athletics,Athletics,"MCDONALD, Patrick",USA,Men,shot put,M,Gold
Stockholm,1912,Athletics,Athletics,"ROSE, Ralph",USA,Men,shot put,M,Silver
Stockholm,1912,Athletics,Athletics,"NIKLANDER, Elmer Konstantin",FIN,Men,"shot put, both hands",M,Bronze
Stockholm,1912,Athletics,Athletics,"ROSE, Ralph",USA,Men,"shot put, both hands",M,Gold
Stockholm,1912,Athletics,Athletics,"MCDONALD, Patrick",USA,Men,"shot put, both hands",M,Silver
Stockholm,1912,Athletics,Athletics,"ALMLÖF, Erik",SWE,Men,triple jump,M,Bronze
Stockholm,1912,Athletics,Athletics,"LINDBLOM, Gustav",SWE,Men,triple jump,M,Gold
Stockholm,1912,Athletics,Athletics,"ABERG, Georg",SWE,Men,triple jump,M,Silver
Stockholm,1912,Cycling,Cycling Road,"SCHUTTE, Carl Otto",USA,Men,individual time trial,M,Bronze
Stockholm,1912,Cycling,Cycling Road,"LEWIS, Rudolph",RSA,Men,individual time trial,M,Gold
Stockholm,1912,Cycling,Cycling Road,"GRUBB, Frederick Henry",GBR,Men,individual time trial,M,Silver
Stockholm,1912,Cycling,Cycling Road,"KRUSHEL, Albert",USA,Men,team time trial,M,Bronze
Stockholm,1912,Cycling,Cycling Road,"LOFTES, Alvin Hjalmar",USA,Men,team time trial,M,Bronze
Stockholm,1912,Cycling,Cycling Road,"MARTIN, Walter C.",USA,Men,team time trial,M,Bronze
Stockholm,1912,Cycling,Cycling Road,"SCHUTTE, Carl Otto",USA,Men,team time trial,M,Bronze
Stockholm,1912,Cycling,Cycling Road,"FRIBORG, Erik",SWE,Men,team time trial,M,Gold
Stockholm,1912,Cycling,Cycling Road,"LÖNN, Algot",SWE,Men,team time trial,M,Gold
Stockholm,1912,Cycling,Cycling Road,"MALM, Ragnar",SWE,Men,team time trial,M,Gold
Stockholm,1912,Cycling,Cycling Road,"PERSSON, Axel Wilhelm",SWE,Men,team time trial,M,Gold
Stockholm,1912,Cycling,Cycling Road,"GRUBB, Frederick Henry",GBR,Men,team time trial,M,Silver
Stockholm,1912,Cycling,Cycling Road,"HAMMOND, William Robert",GBR,Men,team time trial,M,Silver
Stockholm,1912,Cycling,Cycling Road,"MEREDITH, Leonard Lewis",GBR,Men,team time trial,M,Silver
Stockholm,1912,Cycling,Cycling Road,"MOSS, Charles",GBR,Men,team time trial,M,Silver
Stockholm,1912,Equestrian,Dressage,"VON BLIXEN-FINECKE, Hans",SWE,Men,individual,X,Bronze
Stockholm,1912,Equestrian,Dressage,"BONDE, Carl",SWE,Men,individual,X,Gold
Stockholm,1912,Equestrian,Dressage,"BOLTENSTERN, Gustaf-Adolf",SWE,Men,individual,X,Silver
Stockholm,1912,Equestrian,Eventing,"CARIOU, J",FRA,Men,individual,X,Bronze
Stockholm,1912,Equestrian,Eventing,"NORDLANDER, Axel",SWE,Men,individual,X,Gold
Stockholm,1912,Equestrian,Eventing,"VON ROCHOW, Friedrich Leopold Harry",GER,Men,individual,X,Silver
Stockholm,1912,Equestrian,Eventing,"GRAHAM, Ephraim Foster",USA,Men,team,X,Bronze
Stockholm,1912,Equestrian,Eventing,"HENRY, Guy Verner",USA,Men,team,X,Bronze
Stockholm,1912,Equestrian,Eventing,"LEAR, Benjamin",USA,Men,team,X,Bronze
Stockholm,1912,Equestrian,Eventing,"MONTGOMERY, John Carter",USA,Men,team,X,Bronze
Stockholm,1912,Equestrian,Eventing,"ADLERCREUTZ, Nils",SWE,Men,team,X,Gold
Stockholm,1912,Equestrian,Eventing,"CASPARSSON, Ernst",SWE,Men,team,X,Gold
Stockholm,1912,Equestrian,Eventing,"HORN AF AMINNE, Henric",SWE,Men,team,X,Gold
Stockholm,1912,Equestrian,Eventing,"NORDLANDER, Axel",SWE,Men,team,X,Gold
Stockholm,1912,Equestrian,Eventing,"VON LÜTSCKEN, Eduard",GER,Men,team,X,Silver
Stockholm,1912,Equestrian,Eventing,"VON MOERS, Henrich",GER,Men,team,X,Silver
Stockholm,1912,Equestrian,Eventing,"VON ROCHOW, Friedrich Leopold Harry",GER,Men,team,X,Silver
Stockholm,1912,Equestrian,Eventing,"VON SCHAESBERG-TANNHEIM, Rudolf Graf",GER,Men,team,X,Silver
Stockholm,1912,Equestrian,Jumping,"DE BLOMMAERT DE SOYE, Emmanuel",BEL,Men,individual,X,Bronze
Stockholm,1912,Equestrian,Jumping,"CARIOU, J",FRA,Men,individual,X,Gold
Stockholm,1912,Equestrian,Jumping,"VON KRÖCHER, Rabod Wilhelm",GER,Men,individual,X,Silver
Stockholm,1912,Equestrian,Jumping,"DELOCH, Ernst Hubertus",GER,Men,team,X,Bronze
Stockholm,1912,Equestrian,Jumping,"FREYER, Sigismund",GER,Men,team,X,Bronze
Stockholm,1912,Equestrian,Jumping,"VON HOHENAU, Wilhelm",GER,Men,team,X,Bronze
Stockholm,1912,Equestrian,Jumping,"VON PREUSSEN, Friedrich Karl",GER,Men,team,X,Bronze
Stockholm,1912,Equestrian,Jumping,"KILMAN, Gustaf",SWE,Men,team,X,Gold
Stockholm,1912,Equestrian,Jumping,"LEWENHAUPT, Carl Gustaf",SWE,Men,team,X,Gold
Stockholm,1912,Equestrian,Jumping,"ROSENCRANTZ, Frederik",SWE,Men,team,X,Gold
Stockholm,1912,Equestrian,Jumping,"VON ROSEN, Hans",SWE,Men,team,X,Gold
Stockholm,1912,Equestrian,Jumping,"CARIOU, J",FRA,Men,team,X,Silver
Stockholm,1912,Equestrian,Jumping,"DUFOURT D'ASTAFORT, Michel",FRA,Men,team,X,Silver
Stockholm,1912,Equestrian,Jumping,"MEYER, Bernard",FRA,Men,team,X,Silver
Stockholm,1912,Equestrian,Jumping,"SEIGNER, Albert",FRA,Men,team,X,Silver
Stockholm,1912,Fencing,Fencing,"LE HARDY DE BEAULIEU, Philippe",BEL,Men,épée individual,M,Bronze
Stockholm,1912,Fencing,Fencing,"ANSPACH, Paul",BEL,Men,épée individual,M,Gold
Stockholm,1912,Fencing,Fencing,"OSIIER, Ivan Joseph Martin",DEN,Men,épée individual,M,Silver
Stockholm,1912,Fencing,Fencing,"DE JONG, Adrianus Egbertus Willem",NED,Men,épée team,M,Bronze
Stockholm,1912,Fencing,Fencing,"DOORMAN, Jetze",NED,Men,épée team,M,Bronze
Stockholm,1912,Fencing,Fencing,"SALOMONSON, Leonardus",NED,Men,épée team,M,Bronze
Stockholm,1912,Fencing,Fencing,"VAN BLIJENBURGH, Willem Peter Hubert",NED,Men,épée team,M,Bronze
Stockholm,1912,Fencing,Fencing,"VAN ROSSEM, George",NED,Men,épée team,M,Bronze
Stockholm,1912,Fencing,Fencing,"ANSPACH, Henri",BEL,Men,épée team,M,Gold
Stockholm,1912,Fencing,Fencing,"ANSPACH, Paul",BEL,Men,épée team,M,Gold
Stockholm,1912,Fencing,Fencing,"DE MONTIGNY, Fernand",BEL,Men,épée team,M,Gold
Stockholm,1912,Fencing,Fencing,"HENNET, Robert",BEL,Men,épée team,M,Gold
Stockholm,1912,Fencing,Fencing,"OCHS, Jacques",BEL,Men,épée team,M,Gold
Stockholm,1912,Fencing,Fencing,"ROM, François",BEL,Men,épée team,M,Gold
Stockholm,1912,Fencing,Fencing,"SALMON, Gaston C.J.M.",BEL,Men,épée team,M,Gold
